conserved_genes_fragments	RNA-anno	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
atp1-part16	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
atp1-part17	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
atp1-part18	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
atp1-part19	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
nad4-part25	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
nad4-part26	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
nad4-part27	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
nad5-part25	gene-G1-1667	92.55631109	139.1538188	131.979504	0.701293067	1.05435931
nad5-part26	gene-G1-287	120.2677815	131.7093758	172.1051408	0.69880412	0.765284379
nad5-part27	gene-G1-287	120.2677815	131.7093758	172.1051408	0.69880412	0.765284379
nad5-part28	gene-G1-287	120.2677815	131.7093758	172.1051408	0.69880412	0.765284379
nad5-part29	gene-G1-287	120.2677815	131.7093758	172.1051408	0.69880412	0.765284379
nad5-part30	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part31	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part32	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part33	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part34	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part35	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part36	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
nad5-part37	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part0	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part1	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part2	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part3	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part4	gene-G1-1121	114.171258	164.350395	163.4031955	0.698708845	1.005796702
rps12-part5	gene-G1-1680	750.9808475	1054.820305	1081.458427	0.694414902	0.975368335
sdh4-part0	gene-G1-1680	750.9808475	1054.820305	1081.458427	0.694414902	0.975368335
sdh4-part1	gene-G1-1680	750.9808475	1054.820305	1081.458427	0.694414902	0.975368335
sdh4-part2	gene-G1-1680	750.9808475	1054.820305	1081.458427	0.694414902	0.975368335
sdh4-part3	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part4	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part5	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part6	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part7	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part8	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part9	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
sdh4-part10	gene-G1-5036	1110.121504	1088.606624	1608.893001	0.689990884	0.676618409
cox3-part12	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part13	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part14	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part15	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part16	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part17	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part18	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part21	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part22	gene-G1-3005	105.3035875	192.982868	153.2509259	0.687131819	1.259260699
cox3-part23	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
cox3-part24	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
cox3-part25	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part0	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part1	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part2	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part3	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part4	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part5	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part7	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part8	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part9	gene-G1-1666	136.3404343	212.4529497	199.661301	0.682858589	1.06406674
rps7-part11	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part6	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part7	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part8	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part9	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part10	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part11	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
rps12-part12	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part2	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part3	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part4	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part5	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part6	gene-G1-1668	98.65283458	160.9144983	145.5158634	0.677952439	1.105821005
ccmFC-part7	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
ccmFC-part8	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
ccmFC-part9	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
ccmFC-part10	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
ccmFC-part11	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
ccmFC-part12	gene-G1-3094	397.9367148	379.666592	588.3481919	0.676362603	0.645309355
nad4-part31	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad4-part32	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad4-part33	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad4-part34	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part16	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part17	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part18	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part19	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part20	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part21	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part22	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
nad5-part24	gene-G1-3091	666.7379775	563.4870687	989.121118	0.674071118	0.5696846
ccmFC-part2	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
ccmFC-part3	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
ccmFC-part4	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
ccmFC-part5	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part0	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part1	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part2	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part3	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part4	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part5	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part6	gene-G1-1669	200.6310456	293.769173	299.2502307	0.670445751	0.981684032
cox3-part7	gene-G1-1360	389.6232736	526.8375033	582.546895	0.668827312	0.904369258
cox3-part8	gene-G1-1360	389.6232736	526.8375033	582.546895	0.668827312	0.904369258
cox3-part9	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
cox3-part10	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
cox3-part11	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part0	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part1	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part2	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part3	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part4	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part5	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part6	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part9	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
mttB-part10	gene-G1-1120	87.56824642	191.2649197	131.0126212	0.6683955	1.459896901
nad3-part7	gene-G1-37	434.5158557	272.0084935	655.5465474	0.662829905	0.414933912
nad3-part8	gene-G1-37	434.5158557	272.0084935	655.5465474	0.662829905	0.414933912
nad3-part9	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
nad3-part10	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
nad3-part11	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part0	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part1	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part2	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part3	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part4	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part5	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part6	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part7	gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
rps4-part8	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
rps4-part9	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
rps4-part10	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part6	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part7	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part8	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part9	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part10	gene-G1-1361	1094.60308	1569.63217	1676.574798	0.652880552	0.936213625
atp8-part11	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
atp8-part12	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
atp8-part13	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
atp8-part14	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
atp8-part15	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
atp8-part16	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
nad5-part16	gene-G1-1116	92.00208169	157.4786015	141.6483322	0.649510519	1.111757542
nad5-part17	gene-G1-3016	243.30671	423.187951	376.1174144	0.646890308	1.125148517
sdh4-part17	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part18	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part4	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part5	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part6	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part7	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part8	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part9	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part10	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part11	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part12	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part13	gene-G1-1662	172.3653458	310.9486568	268.7934221	0.641255818	1.156831348
sdh4-part14	gene-G1-1677	1295.788355	2134.837187	2042.056502	0.634550687	1.045434926
sdh4-part15	gene-G1-1677	1295.788355	2134.837187	2042.056502	0.634550687	1.045434926
sdh4-part16	gene-G1-1677	1295.788355	2134.837187	2042.056502	0.634550687	1.045434926
nad5-part65	gene-G1-1677	1295.788355	2134.837187	2042.056502	0.634550687	1.045434926
nad5-part66	gene-G1-1677	1295.788355	2134.837187	2042.056502	0.634550687	1.045434926
sdh3-part0	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part1	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part2	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part3	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part4	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part5	gene-G1-3506	584.7120252	797.1280484	925.7902938	0.631581503	0.861024418
sdh3-part6	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part1	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part2	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part3	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part4	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part5	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part6	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part7	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part8	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part9	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part10	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
nad3-part11	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
sdh4-part11	gene-G1-1119	72.60405241	154.0427048	115.0590548	0.631015547	1.338814273
sdh4-part12	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part13	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part14	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part15	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part16	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part17	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
sdh4-part18	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
cox3-part0	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
cox3-part1	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
cox3-part2	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
cox3-part3	gene-G1-1678	1038.62591	1674.427021	1657.720583	0.626538586	1.010077958
cox3-part4	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
cox3-part5	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
rps10-part0	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part18	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part19	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part20	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part21	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part22	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part23	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
mttB-part24	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
rps12-part0	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
rps12-part1	gene-G1-1663	75.37519945	136.2905715	121.3437931	0.621170622	1.123177116
rps12-part2	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part3	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part4	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part5	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part6	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part7	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part8	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part9	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part10	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part11	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
rps12-part12	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
nad1-part19	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
nad1-part20	gene-G1-3092	417.334744	353.8973663	678.751735	0.614856246	0.521394419
nad1-part21	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
nad1-part22	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
nad1-part23	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
nad1-part24	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part0	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part1	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part2	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part3	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part4	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part5	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rps4-part6	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rpl10-part7	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rpl10-part8	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rpl10-part9	gene-G1-1118	42.6756644	87.61536739	69.61556256	0.613019027	1.258560072
rpl10-part10	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part11	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part12	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part13	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part14	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part15	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
rpl10-part16	gene-G1-3083	1390.007355	1337.136489	2274.591818	0.611101888	0.587857777
atp8-part0	gene-G1-1490	232.2221218	163.7777456	386.7531253	0.600440195	0.423468448
atp8-part3	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
atp8-part4	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
atp8-part5	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
ccmC-part0	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
ccmC-part1	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
ccmC-part2	gene-G1-3090	261.042051	254.8290097	437.0310316	0.597307816	0.58309134
ccmC-part3	gene-G1-3003	560.3259312	816.5981301	948.9954813	0.590441095	0.860486848
ccmC-part4	gene-G1-3003	560.3259312	816.5981301	948.9954813	0.590441095	0.860486848
ccmC-part5	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
ccmC-part6	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
ccmC-part7	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
ccmC-part8	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
rpl10-part0	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
rpl10-part1	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
rpl10-part2	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
rpl10-part3	gene-G1-3015	290.4162097	449.5298262	503.7459457	0.576513245	0.892374083
rpl10-part4	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part5	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part6	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part0	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part1	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part2	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part3	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part4	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
nad1-part5	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part0	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part1	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part2	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part3	gene-G1-5208	180.6787869	158.051251	318.1044456	0.567985734	0.496853323
rpl10-part4	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part5	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part6	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part7	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part8	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part9	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part10	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part11	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
rpl10-part12	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
nad1-part0	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
nad1-part1	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
nad1-part2	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
nad1-part3	gene-G1-3084	813.6087706	834.9229128	1451.291103	0.560610321	0.575296652
nad1-part4	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part5	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part6	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part7	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part8	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part9	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part10	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
nad1-part11	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part39	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part40	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part41	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part42	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part43	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part44	gene-G1-5214	586.3747134	521.6836581	1073.239923	0.546359394	0.486082978
ccmFn-part45	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part46	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part47	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part48	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part49	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part50	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
ccmFn-part51	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
nad1-part12	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
nad1-part13	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
nad1-part14	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
