RNA anno gene_id	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
gene-G1-2683	10.53035875	18.32478272	13.05291798	0.806743654	1.403884001
gene-G1-2684	14.4099646	16.03418488	14.98668361	0.961517903	1.069895469
gene-G1-2685	9.421899932	18.89743218	8.70194532	1.082734904	2.171633065
gene-G1-2686	11.08458815	14.88888596	8.70194532	1.27380577	1.710983627
gene-G1-2687	6.096523485	25.7692257	25.13895315	0.242513022	1.025071551
gene-G1-2688	14.96419401	29.20512246	12.56947657	1.190518469	2.323495517
gene-G1-2689	18.84379986	31.4957203	22.23830471	0.847357751	1.416282433
gene-G1-269	196.7514397	235.3589281	264.9258908	0.742665955	0.888395345
gene-G1-2690	28.8199292	52.68375033	42.05940238	0.685219655	1.252603398
gene-G1-2691	12.19304697	22.9059784	15.95356642	0.764283462	1.435790456
gene-G1-2692	1993.56318	818.8887279	1194.583716	1.668835054	0.685501332
gene-G1-2693	305.3804037	144.8803134	171.6216994	1.779381074	0.844184121
gene-G1-2694	807.5122471	559.4785225	562.2423559	1.436235173	0.995084267
gene-G1-2695	235.5474983	137.4358704	208.3632463	1.130465677	0.659597472
gene-G1-2696	430.0820204	222.76064	232.5353166	1.849534198	0.957964765
gene-G1-2697	163.4976753	108.8033974	130.0457384	1.257232089	0.836654847
gene-G1-2698	346.9476092	198.7093626	262.0252424	1.324099946	0.758359618
gene-G1-2699	174.5822634	125.4102318	126.1782071	1.383616612	0.993913566
gene-G1-27	12.74727638	21.76067948	16.43700783	0.775522924	1.323883259
gene-G1-270	108.6289639	142.0170661	160.502547	0.676805234	0.884827492
gene-G1-2700	71.4955936	64.70938899	76.86718366	0.930118552	0.841833744
gene-G1-2701	426.2024146	253.1110614	289.0979612	1.474249119	0.87552005
gene-G1-2702	164.6061341	139.7264683	32.87401565	5.007180621	4.250362041
gene-G1-2703	992.0706399	35157.24095	338.8924261	2.927391005	103.7415954
gene-G1-2704	327.54958	3072.264353	2.417207033	135.5074578	1270.997606
gene-G1-2705	80.91749353	746.7348959	797.678321	0.101441259	0.936135377
gene-G1-2706	483.842273	2663.392639	905.9691961	0.534060402	2.939826928
gene-G1-2707	95.32745813	1059.974151	242.6875861	0.39279907	4.367648826
gene-G1-2708	38.24182913	304.6495128	84.60224617	0.452019076	3.600962463
gene-G1-2709	203.4021926	3242.341243	842.6383718	0.24138729	3.847844285
gene-G1-271	198.9683574	213.0255991	245.1047932	0.811768529	0.869120495
gene-G1-2710	257.7166746	2265.401264	1981.626326	0.130053114	1.143203052
gene-G1-2711	68.72444656	728.4101132	223.3499299	0.307698537	3.261295464
gene-G1-2712	18.28957046	400.8546221	129.0788556	0.141693001	3.105501829
gene-G1-2713	14.96419401	281.1708849	67.19835553	0.222686908	4.184192942
gene-G1-2714	21.06071749	358.478562	124.7278829	0.168853323	2.874085197
gene-G1-2715	27.71147039	325.2648933	203.0453908	0.13647919	1.601931923
gene-G1-2716	11.63881756	68.14528575	0	#DIV/0!	#DIV/0!
gene-G1-2717	23.27763513	68.14528575	0	#DIV/0!	#DIV/0!
gene-G1-2718	19.39802927	85.32476955	0	#DIV/0!	#DIV/0!
gene-G1-2719	15.51842342	55.54699763	0	#DIV/0!	#DIV/0!
gene-G1-272	291.5246685	303.5042138	324.8726253	0.897350672	0.934225263
gene-G1-2720	18.84379986	80.74357387	1.933765627	9.744614137	41.7545812
gene-G1-2721	14.96419401	52.68375033	0.483441407	30.9534802	108.9764956
gene-G1-2722	28.8199292	84.17947063	0	#DIV/0!	#DIV/0!
gene-G1-2723	22.72340572	62.99144061	0	#DIV/0!	#DIV/0!
gene-G1-2724	19.39802927	73.29913089	0.483441407	40.12488174	151.6194721
gene-G1-2725	19.39802927	79.02562549	0	#DIV/0!	#DIV/0!
gene-G1-2726	26.04878216	89.33331577	0	#DIV/0!	#DIV/0!
gene-G1-2727	38.24182913	97.35040821	0	#DIV/0!	#DIV/0!
gene-G1-2728	29.37415861	60.12819331	0	#DIV/0!	#DIV/0!
gene-G1-2729	8.313441116	31.4957203	0	#DIV/0!	#DIV/0!
gene-G1-273	100.8697522	137.4358704	140.6814493	0.717008196	0.976929589
gene-G1-2730	14.96419401	53.82904925	0.483441407	30.9534802	111.3455499
gene-G1-2731	8.867670524	17.75213326	7.2516211	1.222853539	2.448022727
gene-G1-2732	13.30150579	22.33332894	13.53635939	0.982650165	1.649877069
gene-G1-2733	12.74727638	14.88888596	5.80129688	2.197314952	2.56647544
gene-G1-2734	13.30150579	21.18803002	14.98668361	0.887554988	1.413790441
gene-G1-2735	5.542294077	16.03418488	6.284738287	0.881865533	2.551289195
gene-G1-2736	5.542294077	12.59828812	7.2516211	0.764283462	1.737306452
gene-G1-2737	9.421899932	34.93161706	10.15226954	0.928058489	3.440769271
gene-G1-2738	8.313441116	12.59828812	10.15226954	0.818875138	1.24093318
gene-G1-2739	6.096523485	20.61538056	23.20518752	0.26272244	0.888395345
gene-G1-274	319.7903683	399.7093231	406.0907816	0.787484924	0.984285636
gene-G1-2740	6.096523485	16.60683434	14.98668361	0.406796036	1.108106021
gene-G1-2741	1.108458815	12.59828812	14.01980079	0.079063806	0.898606785
gene-G1-2742	22.16917631	29.77777192	10.63571095	2.084409441	2.799791389
gene-G1-2743	4.98806467	16.60683434	5.80129688	0.859818894	2.862607221
gene-G1-2744	4.433835262	8.589741901	3.867531253	1.146425193	2.220988361
gene-G1-2745	4.98806467	4.581195681	2.90064844	1.719637789	1.579369501
gene-G1-2746	16.62688223	16.03418488	9.668828133	1.719637789	1.658337977
gene-G1-2747	4.433835262	9.735040821	7.735062507	0.573212596	1.258560072
gene-G1-2748	8.313441116	12.59828812	5.317855473	1.563307081	2.369054252
gene-G1-2749	4.433835262	9.162391361	2.90064844	1.528566923	3.158739003
gene-G1-275	146.3165636	182.6751778	170.6548166	0.857383147	1.070436695
gene-G1-2750	7.759211708	6.299144061	2.417207033	3.209990539	2.605959677
gene-G1-2751	6.096523485	12.02563866	5.80129688	1.05088976	2.072922471
gene-G1-2752	3.325376446	2.29059784	1.45032422	2.292850385	1.579369501
gene-G1-2753	6.096523485	5.153845141	6.768179693	0.900762651	0.761481724
gene-G1-2754	6.650752893	2.8632473	6.768179693	0.982650165	0.423045402
gene-G1-2755	8.313441116	7.444442981	2.90064844	2.866062982	2.56647544
gene-G1-2756	2.771147039	6.299144061	4.35097266	0.636902885	1.447755376
gene-G1-2757	4.98806467	5.726494601	6.284738287	0.793678979	0.911174712
gene-G1-2758	2.771147039	4.581195681	1.933765627	1.433031491	2.369054252
gene-G1-2759	2.216917631	2.29059784	2.417207033	0.917140154	0.947621701
gene-G1-276	294.2958155	260.5555043	329.7070393	0.892597914	0.790263699
gene-G1-2760	4.98806467	2.8632473	6.768179693	0.736987624	0.423045402
gene-G1-2761	3.325376446	9.735040821	5.80129688	0.573212596	1.678080095
gene-G1-2762	11.08458815	6.871793521	6.284738287	1.763731066	1.093409655
gene-G1-2763	11.08458815	7.444442981	9.185386727	1.206763361	0.810465928
gene-G1-2764	8.313441116	15.46153542	6.284738287	1.322798299	2.460171723
gene-G1-2765	1.662688223	1.14529892	2.90064844	0.573212596	0.394842375
gene-G1-2766	1.662688223	1.71794838	2.417207033	0.687855116	0.710716276
gene-G1-2767	11.08458815	1.71794838	3.867531253	2.866062982	0.444197672
gene-G1-2768	9.976129339	8.589741901	4.35097266	2.292850385	1.974211877
gene-G1-2769	10.53035875	2.29059784	7.2516211	1.452138577	0.3158739
gene-G1-277	144.6538754	149.4615091	155.1846915	0.93214011	0.963120187
gene-G1-2770	12.19304697	6.299144061	4.35097266	2.802372693	1.447755376
gene-G1-2771	7.204982301	5.153845141	4.35097266	1.6559475	1.184527126
gene-G1-2772	4.433835262	4.581195681	2.417207033	1.834280308	1.895243402
gene-G1-2773	2.771147039	2.29059784	4.35097266	0.636902885	0.5264565
gene-G1-2774	4.433835262	2.29059784	2.417207033	1.834280308	0.947621701
gene-G1-2775	12.19304697	7.444442981	5.80129688	2.10177952	1.28323772
gene-G1-2776	6.650752893	2.8632473	7.2516211	0.917140154	0.394842375
gene-G1-2777	5.542294077	1.71794838	1.45032422	3.821417309	1.184527126
gene-G1-2778	4.433835262	4.008546221	2.417207033	1.834280308	1.658337977
gene-G1-2779	4.98806467	4.581195681	1.933765627	2.579456683	2.369054252
gene-G1-278	74.26674064	101.9316039	124.7278829	0.595430139	0.817231893
gene-G1-2780	4.98806467	3.43589676	2.417207033	2.063565347	1.421432551
gene-G1-2781	14.4099646	4.008546221	5.80129688	2.483921251	0.690974157
gene-G1-2782	13.30150579	1.71794838	1.933765627	6.878551156	0.888395345
gene-G1-2783	23.83186453	17.75213326	21.27142189	1.120370075	0.834553202
gene-G1-2784	19.39802927	6.871793521	9.185386727	2.111835881	0.748122395
gene-G1-2785	7.759211708	5.153845141	3.384089847	2.292850385	1.522963448
gene-G1-2786	4.98806467	4.581195681	1.933765627	2.579456683	2.369054252
gene-G1-2787	0	1.14529892	0.483441407	0	2.369054252
gene-G1-2788	1.108458815	0.57264946	0.483441407	2.292850385	1.184527126
gene-G1-2789	1.662688223	0.57264946	0.966882813	1.719637789	0.592263563
gene-G1-279	218.3663867	224.4785884	260.0914768	0.839575327	0.863075527
gene-G1-2790	1.662688223	1.14529892	1.45032422	1.146425193	0.789684751
gene-G1-2791	2.216917631	4.008546221	14.98668361	0.147925831	0.267473867
gene-G1-2792	49.32641729	69.86323413	105.8736681	0.465898823	0.659873559
gene-G1-2793	96.43591695	118.5384382	139.2311251	0.692631887	0.851378872
gene-G1-2794	87.01401702	93.34186199	111.6749649	0.779172101	0.835835158
gene-G1-2795	285.428145	401.4272715	369.8326761	0.771776437	1.085429432
gene-G1-2796	2787.219692	3784.640282	2791.390682	0.998505766	1.355826078
gene-G1-2797	46.00104084	45.81195681	78.31750788	0.587365994	0.584951667
gene-G1-2798	48.77218788	60.12819331	63.33082427	0.770117687	0.949430139
gene-G1-2799	7.204982301	13.74358704	14.01980079	0.513914742	0.980298311
gene-G1-28	6.096523485	6.871793521	15.47012501	0.39408366	0.444197672
gene-G1-280	111.9543404	178.0939821	153.7343673	0.728232355	1.15845263
gene-G1-2800	2.771147039	2.29059784	0.966882813	2.866062982	2.369054252
gene-G1-2801	23.83186453	32.06836976	33.35745706	0.714438888	0.961355349
gene-G1-2802	57.63985841	70.43588359	60.91361724	0.946255715	1.156324099
gene-G1-2803	32.14530565	51.53845141	62.36394146	0.515446986	0.826414274
gene-G1-2804	30.48261743	38.94016329	41.09251957	0.741804536	0.947621701
gene-G1-2805	29.92838802	37.79486437	55.59576177	0.538321395	0.679815568
gene-G1-2806	42.12143499	50.39315249	52.69511333	0.799342336	0.956315478
gene-G1-2807	133.5692873	159.7691994	179.8402033	0.742710945	0.888395345
gene-G1-2808	46.00104084	71.00853305	65.74803131	0.699656551	1.080010027
gene-G1-2809	0	0.57264946	4.35097266	0	0.131614125
gene-G1-281	454.4681144	605.2904793	547.7391137	0.829716379	1.105070761
gene-G1-2810	7.204982301	3.43589676	14.01980079	0.513914742	0.245074578
gene-G1-2811	6.650752893	3.43589676	13.53635939	0.491325083	0.253827241
gene-G1-2812	0	0.57264946	2.417207033	0	0.236905425
gene-G1-2813	2.216917631	2.8632473	17.40389064	0.127380577	0.164517656
gene-G1-2814	7.759211708	2.8632473	10.15226954	0.764283462	0.282030268
gene-G1-2815	8.867670524	6.299144061	23.68862893	0.37434292	0.265914253
gene-G1-2816	8.313441116	6.871793521	17.40389064	0.477677164	0.394842375
gene-G1-2817	9.421899932	9.162391361	8.218503913	1.146425193	1.11484906
gene-G1-2818	12.74727638	12.02563866	19.33765627	0.659194486	0.621876741
gene-G1-2819	24.94032335	13.74358704	25.13895315	0.992098724	0.546704827
gene-G1-282	293.1873567	334.4272847	322.9388596	0.907872645	1.035574613
gene-G1-2820	19.95225868	14.3162365	32.39057425	0.615989656	0.441987734
gene-G1-2821	22.16917631	13.17093758	22.72174611	0.975681015	0.579662211
gene-G1-2822	17.73534105	10.88033974	24.17207033	0.733712123	0.450120308
gene-G1-2823	29.92838802	18.32478272	25.62239455	1.168055857	0.715186189
gene-G1-2824	32.14530565	24.05127732	36.74154691	0.874903436	0.654607096
gene-G1-2825	9.976129339	6.299144061	13.05291798	0.764283462	0.482585125
gene-G1-2826	27.71147039	12.02563866	17.40389064	1.592257212	0.690974157
gene-G1-2827	15.51842342	14.88888596	22.72174611	0.68297671	0.655270325
gene-G1-2828	21.6149469	16.60683434	17.88733205	1.208394122	0.928413153
gene-G1-2829	16.07265282	19.47008164	21.27142189	0.755598422	0.915316416
gene-G1-283	242.7524806	313.8119041	287.1641956	0.845343829	1.092796069
gene-G1-2830	21.06071749	16.03418488	21.27142189	0.990094485	0.753789989
gene-G1-2831	17.73534105	12.02563866	25.13895315	0.705492426	0.478366724
gene-G1-2832	39.35028795	26.91452462	37.22498831	1.057093359	0.723023051
gene-G1-2833	5.542294077	6.871793521	12.08603517	0.458570077	0.568573021
gene-G1-2834	7.759211708	5.726494601	9.185386727	0.844734352	0.62343533
gene-G1-2835	11.63881756	5.726494601	11.11915235	1.046736045	0.515011794
gene-G1-2836	10.53035875	12.59828812	10.15226954	1.037241841	1.24093318
gene-G1-2837	10.53035875	10.88033974	12.56947657	0.837772256	0.865615977
gene-G1-2838	7.759211708	2.29059784	3.384089847	2.292850385	0.676872643
gene-G1-2839	2.216917631	2.8632473	7.735062507	0.286606298	0.370164727
gene-G1-284	103.0866698	121.974335	122.7941173	0.839508212	0.993323929
gene-G1-2840	4.98806467	10.88033974	10.15226954	0.491325083	1.071715019
gene-G1-2841	7.759211708	14.3162365	12.56947657	0.617305873	1.13896839
gene-G1-2842	14.4099646	8.589741901	14.98668361	0.961517903	0.573158287
gene-G1-2843	4.98806467	1.71794838	11.11915235	0.448601162	0.154503538
gene-G1-2844	5.542294077	2.8632473	5.80129688	0.955354327	0.493552969
gene-G1-2845	11.63881756	8.589741901	8.218503913	1.416172297	1.045170994
gene-G1-2846	10.53035875	8.589741901	12.08603517	0.871283146	0.710716276
gene-G1-2847	4.433835262	4.008546221	11.60259376	0.382141731	0.345487078
gene-G1-2848	11.08458815	16.03418488	17.40389064	0.636902885	0.921298876
gene-G1-2849	7.759211708	6.871793521	7.2516211	1.069996846	0.947621701
gene-G1-285	254.3912982	266.2819989	276.5284846	0.91994609	0.962946003
gene-G1-2850	11.63881756	7.444442981	13.53635939	0.859818894	0.549959023
gene-G1-2851	6.096523485	8.017092441	9.668828133	0.630533856	0.829168988
gene-G1-2852	11.63881756	12.02563866	9.668828133	1.203746452	1.243753482
gene-G1-2853	31.03684683	25.19657624	29.0064844	1.069996846	0.868653226
gene-G1-2854	17.73534105	14.88888596	27.55616018	0.643607126	0.540310619
gene-G1-2855	11.08458815	8.589741901	8.218503913	1.348735521	1.045170994
gene-G1-2856	7.204982301	9.162391361	11.60259376	0.620980313	0.789684751
gene-G1-2857	9.976129339	9.162391361	6.284738287	1.587357959	1.45787954
gene-G1-2858	8.313441116	10.30769028	8.70194532	0.955354327	1.184527126
gene-G1-2859	21.6149469	22.33332894	22.23830471	0.971969185	1.004272998
gene-G1-286	101.4239816	120.2563866	153.7343673	0.659735252	0.782234895
gene-G1-2860	13.30150579	12.59828812	8.70194532	1.528566923	1.447755376
gene-G1-2861	11.63881756	8.017092441	11.11915235	1.046736045	0.721016512
gene-G1-2862	12.19304697	8.589741901	10.15226954	1.201016868	0.846090804
gene-G1-2863	42.6756644	33.78631814	35.77466409	1.19290189	0.944420276
gene-G1-2864	7.759211708	5.726494601	6.768179693	1.146425193	0.846090804
gene-G1-2865	11.63881756	7.444442981	18.37077345	0.633550764	0.405232964
gene-G1-2866	8.867670524	8.589741901	6.284738287	1.410984852	1.366762069
gene-G1-2867	9.976129339	6.299144061	10.63571095	0.937984248	0.592263563
gene-G1-2868	6.096523485	1.71794838	12.56947657	0.485026043	0.136676207
gene-G1-2869	13.30150579	8.589741901	11.60259376	1.146425193	0.740329454
gene-G1-287	120.2677815	131.7093758	172.1051408	0.69880412	0.765284379
gene-G1-2870	9.976129339	9.162391361	4.834414067	2.063565347	1.895243402
gene-G1-2871	123.0389285	39.51281275	58.97985161	2.086117973	0.669937473
gene-G1-2872	33.25376446	12.02563866	15.95356642	2.084409441	0.753789989
gene-G1-2873	53.76025255	18.32478272	28.52304299	1.88480074	0.64245539
gene-G1-2874	23.27763513	9.735040821	13.05291798	1.783328077	0.745813376
gene-G1-2875	16.07265282	6.299144061	20.30453908	0.7915793	0.310233295
gene-G1-2876	27.15724098	10.88033974	19.33765627	1.404370861	0.562650385
gene-G1-2877	26.60301157	13.17093758	15.95356642	1.667527553	0.825579512
gene-G1-2878	11.08458815	7.444442981	2.90064844	3.821417309	2.56647544
gene-G1-2879	20.50648809	17.75213326	54.62887895	0.37537816	0.324958769
gene-G1-288	410.1297617	371.0768501	401.2563675	1.022114027	0.924787443
gene-G1-2880	9.421899932	5.153845141	8.70194532	1.082734904	0.592263563
gene-G1-2881	8.313441116	5.726494601	8.70194532	0.955354327	0.658070626
gene-G1-2882	30.48261743	9.162391361	14.01980079	2.174254676	0.653532208
gene-G1-2883	43.2298938	37.79486437	48.82758207	0.88535807	0.774047429
gene-G1-2884	56.53139959	49.24785357	110.2246407	0.512874428	0.44679532
gene-G1-2885	46.00104084	20.0427311	32.87401565	1.399313103	0.60968308
gene-G1-2886	19.39802927	17.1794838	14.5032422	1.337496058	1.184527126
gene-G1-2887	64.84484071	40.65811167	58.49641021	1.108526839	0.695053107
gene-G1-2888	88.12247583	54.97434817	72.516211	1.215210704	0.758097361
gene-G1-2889	49.32641729	18.89743218	40.60907816	1.214664787	0.465349942
gene-G1-289	76.48365827	99.06835659	127.6285314	0.599267714	0.776224215
gene-G1-2890	53.76025255	38.36751383	47.86069926	1.123265088	0.801649671
gene-G1-2891	96.99014636	55.54699763	85.08568757	1.139911413	0.652835973
gene-G1-2892	73.15828182	48.10255465	60.91361724	1.201016868	0.789684751
gene-G1-2893	7.204982301	6.871793521	9.668828133	0.745176375	0.710716276
gene-G1-2894	22.16917631	16.03418488	24.65551174	0.899157014	0.650328618
gene-G1-2895	4.98806467	2.8632473	3.867531253	1.289728342	0.740329454
gene-G1-2896	20.50648809	8.017092441	17.40389064	1.178270337	0.460649438
gene-G1-2897	6.650752893	4.008546221	16.43700783	0.404620656	0.243873232
gene-G1-2898	8.313441116	12.02563866	11.60259376	0.716515745	1.036461235
gene-G1-2899	8.867670524	10.88033974	7.735062507	1.146425193	1.406625962
gene-G1-29	8.313441116	10.88033974	22.23830471	0.373834302	0.489261204
gene-G1-290	125.8100756	218.7520937	232.5353166	0.541036421	0.940726325
gene-G1-2900	9.421899932	6.871793521	11.11915235	0.847357751	0.618014153
gene-G1-2901	8.313441116	2.8632473	5.317855473	1.563307081	0.538421421
gene-G1-2902	20.50648809	13.17093758	20.78798049	0.986458887	0.633584277
gene-G1-2903	7.204982301	6.871793521	9.668828133	0.745176375	0.710716276
gene-G1-2904	7.204982301	5.153845141	14.01980079	0.513914742	0.367611867
gene-G1-2905	9.421899932	9.162391361	8.70194532	1.082734904	1.052913001
gene-G1-2906	7.759211708	10.30769028	14.98668361	0.51774041	0.687789944
gene-G1-2907	13.85573519	7.444442981	15.95356642	0.868503934	0.466631898
gene-G1-2908	11.08458815	4.008546221	9.668828133	1.146425193	0.414584494
gene-G1-2909	17.18111164	9.735040821	19.82109767	0.866809292	0.491145394
gene-G1-291	41.01297617	116.2478404	105.8736681	0.387376549	1.097986332
gene-G1-2910	12.19304697	4.581195681	5.80129688	2.10177952	0.789684751
gene-G1-2911	5.542294077	2.29059784	2.417207033	2.292850385	0.947621701
gene-G1-2912	3.325376446	6.871793521	2.417207033	1.375710231	2.842865103
gene-G1-2913	6.650752893	5.726494601	7.735062507	0.859818894	0.740329454
gene-G1-2914	1.108458815	5.726494601	2.417207033	0.458570077	2.369054252
gene-G1-2915	4.433835262	2.29059784	2.417207033	1.834280308	0.947621701
gene-G1-2916	2.216917631	8.017092441	5.317855473	0.416881888	1.507579979
gene-G1-2917	6.650752893	12.02563866	6.284738287	1.058238639	1.913466896
gene-G1-2918	6.650752893	0.57264946	2.417207033	2.751420462	0.236905425
gene-G1-2919	1.662688223	2.29059784	4.834414067	0.343927558	0.47381085
gene-G1-292	60.41100544	166.0683434	135.3635939	0.44628695	1.226831666
gene-G1-2920	2.216917631	2.8632473	3.867531253	0.573212596	0.740329454
gene-G1-2921	2.771147039	2.8632473	2.417207033	1.146425193	1.184527126
gene-G1-2922	3.325376446	5.153845141	3.384089847	0.982650165	1.522963448
gene-G1-2923	2.771147039	5.726494601	7.2516211	0.382141731	0.789684751
gene-G1-2924	0.554229408	2.29059784	0.966882813	0.573212596	2.369054252
gene-G1-2925	3.325376446	5.726494601	5.80129688	0.573212596	0.987105938
gene-G1-2926	1.662688223	6.871793521	3.384089847	0.491325083	2.03061793
gene-G1-2927	1.662688223	1.71794838	2.417207033	0.687855116	0.710716276
gene-G1-2928	6.650752893	4.581195681	4.834414067	1.375710231	0.947621701
gene-G1-2929	3.879605854	4.581195681	1.933765627	2.006244087	2.369054252
gene-G1-293	39.90451736	115.6751909	81.21815632	0.491325083	1.424252854
gene-G1-2930	4.433835262	9.735040821	3.867531253	1.146425193	2.517120143
